feature_name,modality,source_column,rationale
pb.memory_cd4_treg_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'memory_cd4_treg'. Mean z-score over HALLMARK_INTERFERON_GAMMA_RESPONSE genes. Type II IFN / antiviral / CMV-driven ISG state. Z-scored within cell type across 92 baseline samples. Included.
pb.memory_cd4_treg_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'memory_cd4_treg'. Mean z-score over HALLMARK_IL2_STAT5_SIGNALING genes. T cell survival / homeostatic proliferation; declines with aging. Z-scored within cell type across 92 baseline samples. Included.
pb.memory_cd4_treg_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'memory_cd4_treg'. Mean z-score over HALLMARK_INFLAMMATORY_RESPONSE genes. TNF/IL-1/IL-6-driven inflammaging. Z-scored within cell type across 92 baseline samples. Included.
pb.memory_cd4_treg_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'memory_cd4_treg'. Mean z-score over HALLMARK_TNFA_SIGNALING_VIA_NFKB genes. NFkB regulatory arm; distinct from general inflammatory state. Z-scored within cell type across 92 baseline samples. Included.
pb.memory_cd8_treg_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'memory_cd8_treg'. Mean z-score over HALLMARK_INTERFERON_ALPHA_RESPONSE genes. Type I IFN; pDC-produced; innate antiviral response. Z-scored within cell type across 92 baseline samples. Included.
pb.memory_cd8_treg_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'memory_cd8_treg'. Mean z-score over HALLMARK_INTERFERON_GAMMA_RESPONSE genes. Type II IFN / antiviral / CMV-driven ISG state. Z-scored within cell type across 92 baseline samples. Included.
pb.memory_cd8_treg_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'memory_cd8_treg'. Mean z-score over HALLMARK_IL2_STAT5_SIGNALING genes. T cell survival / homeostatic proliferation; declines with aging. Z-scored within cell type across 92 baseline samples. Included.
pb.memory_cd8_treg_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'memory_cd8_treg'. Mean z-score over HALLMARK_INFLAMMATORY_RESPONSE genes. TNF/IL-1/IL-6-driven inflammaging. Z-scored within cell type across 92 baseline samples. Included.
pb.memory_cd8_treg_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'memory_cd8_treg'. Mean z-score over HALLMARK_TNFA_SIGNALING_VIA_NFKB genes. NFkB regulatory arm; distinct from general inflammatory state. Z-scored within cell type across 92 baseline samples. Included.
pb.naive_cd4_treg_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'naive_cd4_treg'. Mean z-score over HALLMARK_INTERFERON_ALPHA_RESPONSE genes. Type I IFN; pDC-produced; innate antiviral response. Z-scored within cell type across 92 baseline samples. Included.
pb.naive_cd4_treg_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'naive_cd4_treg'. Mean z-score over HALLMARK_INTERFERON_GAMMA_RESPONSE genes. Type II IFN / antiviral / CMV-driven ISG state. Z-scored within cell type across 92 baseline samples. Included.
pb.naive_cd4_treg_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'naive_cd4_treg'. Mean z-score over HALLMARK_IL2_STAT5_SIGNALING genes. T cell survival / homeostatic proliferation; declines with aging. Z-scored within cell type across 92 baseline samples. Included.
pb.naive_cd4_treg_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'naive_cd4_treg'. Mean z-score over HALLMARK_INFLAMMATORY_RESPONSE genes. TNF/IL-1/IL-6-driven inflammaging. Z-scored within cell type across 92 baseline samples. Included.
pb.naive_cd4_treg_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'naive_cd4_treg'. Mean z-score over HALLMARK_TNFA_SIGNALING_VIA_NFKB genes. NFkB regulatory arm; distinct from general inflammatory state. Z-scored within cell type across 92 baseline samples. Included.
pb.naive_vd1_gdt_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'naive_vd1_gdt'. Mean z-score over HALLMARK_INTERFERON_ALPHA_RESPONSE genes. Type I IFN; pDC-produced; innate antiviral response. Z-scored within cell type across 92 baseline samples. Included.
pb.naive_vd1_gdt_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'naive_vd1_gdt'. Mean z-score over HALLMARK_INTERFERON_GAMMA_RESPONSE genes. Type II IFN / antiviral / CMV-driven ISG state. Z-scored within cell type across 92 baseline samples. Included.
pb.naive_vd1_gdt_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'naive_vd1_gdt'. Mean z-score over HALLMARK_IL2_STAT5_SIGNALING genes. T cell survival / homeostatic proliferation; declines with aging. Z-scored within cell type across 92 baseline samples. Included.
pb.naive_vd1_gdt_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'naive_vd1_gdt'. Mean z-score over HALLMARK_INFLAMMATORY_RESPONSE genes. TNF/IL-1/IL-6-driven inflammaging. Z-scored within cell type across 92 baseline samples. Included.
pb.naive_vd1_gdt_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'naive_vd1_gdt'. Mean z-score over HALLMARK_TNFA_SIGNALING_VIA_NFKB genes. NFkB regulatory arm; distinct from general inflammatory state. Z-scored within cell type across 92 baseline samples. Included.
pb.pdc_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'pdc'. Mean z-score over HALLMARK_INTERFERON_ALPHA_RESPONSE genes. Type I IFN; pDC-produced; innate antiviral response. Z-scored within cell type across 92 baseline samples. Included.
pb.pdc_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'pdc'. Mean z-score over HALLMARK_INTERFERON_GAMMA_RESPONSE genes. Type II IFN / antiviral / CMV-driven ISG state. Z-scored within cell type across 92 baseline samples. Included.
pb.pdc_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'pdc'. Mean z-score over HALLMARK_IL2_STAT5_SIGNALING genes. T cell survival / homeostatic proliferation; declines with aging. Z-scored within cell type across 92 baseline samples. Included.
pb.pdc_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'pdc'. Mean z-score over HALLMARK_INFLAMMATORY_RESPONSE genes. TNF/IL-1/IL-6-driven inflammaging. Z-scored within cell type across 92 baseline samples. Included.
pb.pdc_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'pdc'. Mean z-score over HALLMARK_TNFA_SIGNALING_VIA_NFKB genes. NFkB regulatory arm; distinct from general inflammatory state. Z-scored within cell type across 92 baseline samples. Included.
pb.plasma_cell_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'plasma_cell'. Mean z-score over HALLMARK_INTERFERON_ALPHA_RESPONSE genes. Type I IFN; pDC-produced; innate antiviral response. Z-scored within cell type across 92 baseline samples. Included.
pb.plasma_cell_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'plasma_cell'. Mean z-score over HALLMARK_INTERFERON_GAMMA_RESPONSE genes. Type II IFN / antiviral / CMV-driven ISG state. Z-scored within cell type across 92 baseline samples. Included.
pb.plasma_cell_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'plasma_cell'. Mean z-score over HALLMARK_IL2_STAT5_SIGNALING genes. T cell survival / homeostatic proliferation; declines with aging. Z-scored within cell type across 92 baseline samples. Included.
pb.plasma_cell_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'plasma_cell'. Mean z-score over HALLMARK_INFLAMMATORY_RESPONSE genes. TNF/IL-1/IL-6-driven inflammaging. Z-scored within cell type across 92 baseline samples. Included.
pb.plasma_cell_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'plasma_cell'. Mean z-score over HALLMARK_TNFA_SIGNALING_VIA_NFKB genes. NFkB regulatory arm; distinct from general inflammatory state. Z-scored within cell type across 92 baseline samples. Included.
pb.platelet_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'platelet'. Mean z-score over HALLMARK_INTERFERON_ALPHA_RESPONSE genes. Type I IFN; pDC-produced; innate antiviral response. Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.platelet_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'platelet'. Mean z-score over HALLMARK_INTERFERON_GAMMA_RESPONSE genes. Type II IFN / antiviral / CMV-driven ISG state. Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.platelet_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'platelet'. Mean z-score over HALLMARK_IL2_STAT5_SIGNALING genes. T cell survival / homeostatic proliferation; declines with aging. Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.platelet_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'platelet'. Mean z-score over HALLMARK_INFLAMMATORY_RESPONSE genes. TNF/IL-1/IL-6-driven inflammaging. Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.platelet_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'platelet'. Mean z-score over HALLMARK_TNFA_SIGNALING_VIA_NFKB genes. NFkB regulatory arm; distinct from general inflammatory state. Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.proliferating_nk_cell_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'proliferating_nk_cell'. Mean z-score over HALLMARK_INTERFERON_ALPHA_RESPONSE genes. Type I IFN; pDC-produced; innate antiviral response. Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.proliferating_nk_cell_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'proliferating_nk_cell'. Mean z-score over HALLMARK_INTERFERON_GAMMA_RESPONSE genes. Type II IFN / antiviral / CMV-driven ISG state. Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.proliferating_nk_cell_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'proliferating_nk_cell'. Mean z-score over HALLMARK_IL2_STAT5_SIGNALING genes. T cell survival / homeostatic proliferation; declines with aging. Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.proliferating_nk_cell_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'proliferating_nk_cell'. Mean z-score over HALLMARK_INFLAMMATORY_RESPONSE genes. TNF/IL-1/IL-6-driven inflammaging. Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.proliferating_nk_cell_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'proliferating_nk_cell'. Mean z-score over HALLMARK_TNFA_SIGNALING_VIA_NFKB genes. NFkB regulatory arm; distinct from general inflammatory state. Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.proliferating_t_cell_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'proliferating_t_cell'. Mean z-score over HALLMARK_INTERFERON_ALPHA_RESPONSE genes. Type I IFN; pDC-produced; innate antiviral response. Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.proliferating_t_cell_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'proliferating_t_cell'. Mean z-score over HALLMARK_INTERFERON_GAMMA_RESPONSE genes. Type II IFN / antiviral / CMV-driven ISG state. Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.proliferating_t_cell_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'proliferating_t_cell'. Mean z-score over HALLMARK_IL2_STAT5_SIGNALING genes. T cell survival / homeostatic proliferation; declines with aging. Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.proliferating_t_cell_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'proliferating_t_cell'. Mean z-score over HALLMARK_INFLAMMATORY_RESPONSE genes. TNF/IL-1/IL-6-driven inflammaging. Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.proliferating_t_cell_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)","Pseudobulk L3 cell type 'proliferating_t_cell'. Mean z-score over HALLMARK_TNFA_SIGNALING_VIA_NFKB genes. NFkB regulatory arm; distinct from general inflammatory state. Z-scored within cell type across 92 baseline samples. FLAGGED FOR POTENTIAL EXCLUSION: progenitor, contaminant, or activation-artifact cell type; discuss before BN fitting."
pb.sox4_naive_cd4_t_cell_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'sox4_naive_cd4_t_cell'. Mean z-score over HALLMARK_INTERFERON_ALPHA_RESPONSE genes. Type I IFN; pDC-produced; innate antiviral response. Z-scored within cell type across 92 baseline samples. Included.
pb.sox4_naive_cd4_t_cell_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'sox4_naive_cd4_t_cell'. Mean z-score over HALLMARK_INTERFERON_GAMMA_RESPONSE genes. Type II IFN / antiviral / CMV-driven ISG state. Z-scored within cell type across 92 baseline samples. Included.
pb.sox4_naive_cd4_t_cell_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'sox4_naive_cd4_t_cell'. Mean z-score over HALLMARK_IL2_STAT5_SIGNALING genes. T cell survival / homeostatic proliferation; declines with aging. Z-scored within cell type across 92 baseline samples. Included.
pb.sox4_naive_cd4_t_cell_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'sox4_naive_cd4_t_cell'. Mean z-score over HALLMARK_INFLAMMATORY_RESPONSE genes. TNF/IL-1/IL-6-driven inflammaging. Z-scored within cell type across 92 baseline samples. Included.
pb.sox4_naive_cd4_t_cell_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'sox4_naive_cd4_t_cell'. Mean z-score over HALLMARK_TNFA_SIGNALING_VIA_NFKB genes. NFkB regulatory arm; distinct from general inflammatory state. Z-scored within cell type across 92 baseline samples. Included.
pb.sox4_naive_cd8_t_cell_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'sox4_naive_cd8_t_cell'. Mean z-score over HALLMARK_INTERFERON_ALPHA_RESPONSE genes. Type I IFN; pDC-produced; innate antiviral response. Z-scored within cell type across 92 baseline samples. Included.
pb.sox4_naive_cd8_t_cell_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'sox4_naive_cd8_t_cell'. Mean z-score over HALLMARK_INTERFERON_GAMMA_RESPONSE genes. Type II IFN / antiviral / CMV-driven ISG state. Z-scored within cell type across 92 baseline samples. Included.
pb.sox4_naive_cd8_t_cell_il2_stat5,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'sox4_naive_cd8_t_cell'. Mean z-score over HALLMARK_IL2_STAT5_SIGNALING genes. T cell survival / homeostatic proliferation; declines with aging. Z-scored within cell type across 92 baseline samples. Included.
pb.sox4_naive_cd8_t_cell_inflammatory,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'sox4_naive_cd8_t_cell'. Mean z-score over HALLMARK_INFLAMMATORY_RESPONSE genes. TNF/IL-1/IL-6-driven inflammaging. Z-scored within cell type across 92 baseline samples. Included.
pb.sox4_naive_cd8_t_cell_tnfa_nfkb,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'sox4_naive_cd8_t_cell'. Mean z-score over HALLMARK_TNFA_SIGNALING_VIA_NFKB genes. NFkB regulatory arm; distinct from general inflammatory state. Z-scored within cell type across 92 baseline samples. Included.
pb.sox4_vd1_gdt_ifn_alpha,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'sox4_vd1_gdt'. Mean z-score over HALLMARK_INTERFERON_ALPHA_RESPONSE genes. Type I IFN; pDC-produced; innate antiviral response. Z-scored within cell type across 92 baseline samples. Included.
pb.sox4_vd1_gdt_ifn_gamma,pseudobulk,"means layer (Seurat-normalized, log1p)",Pseudobulk L3 cell type 'sox4_vd1_gdt'. Mean z-score over HALLMARK_INTERFERON_GAMMA_RESPONSE genes. Type II IFN / antiviral / CMV-driven ISG state. Z-scored within cell type across 92 baseline samples. Included.
